time;ax;ay;az;wx;wy;wz;Latitude;Longitude;Speed (m/s)
23.2700;-5.8203;-3.0799;-1.6461;0.6280;0.0421;-0.3671;55.75469079;48.74091371;3.25000000
23.2710;-6.0030;-3.6747;-1.6531;0.6280;0.0421;-0.3671;55.75469079;48.74091371;3.25000000
23.2770;-6.0030;-3.6747;-1.6531;1.0079;0.0403;-0.3274;55.75469079;48.74091371;3.25000000
23.2880;-6.0030;-3.6747;-1.6531;1.3060;0.0024;-0.3158;55.75469079;48.74091371;3.25000000
23.2880;-6.0030;-3.6747;-1.6531;1.3060;0.0024;-0.3158;55.75469079;48.74091371;3.25000000
23.2890;-6.1741;-3.7315;-5.1949;1.3060;0.0024;-0.3158;55.75469079;48.74091371;3.25000000
23.2970;-6.1741;-3.7315;-5.1949;1.4258;-0.0709;-0.3360;55.75469079;48.74091371;3.25000000
23.3080;-6.1741;-3.7315;-5.1949;1.4478;0.0275;-0.3433;55.75469079;48.74091371;3.25000000
23.3080;-6.1741;-3.7315;-5.1949;1.4478;0.0275;-0.3433;55.75469079;48.74091371;3.25000000
23.3090;-5.7787;-3.5178;-7.3414;1.4478;0.0275;-0.3433;55.75469079;48.74091371;3.25000000
23.3170;-5.7787;-3.5178;-7.3414;1.3195;0.2327;-0.3378;55.75468245;48.74095788;3.25999999
23.3290;-5.7787;-3.5178;-7.3414;1.0629;0.4826;-0.4184;55.75468245;48.74095788;3.25999999
23.3290;-5.7787;-3.5178;-7.3414;1.0629;0.4826;-0.4184;55.75468245;48.74095788;3.25999999
23.3290;-4.6122;-2.9255;-8.2125;1.0629;0.4826;-0.4184;55.75468245;48.74095788;3.25999999
23.3380;-4.6122;-2.9255;-8.2125;0.8729;0.6787;-0.4624;55.75468245;48.74095788;3.25999999
23.3490;-4.6122;-2.9255;-8.2125;0.8021;0.9896;-0.4044;55.75468245;48.74095788;3.25999999
23.3490;-4.6122;-2.9255;-8.2125;0.8021;0.9896;-0.4044;55.75468245;48.74095788;3.25999999
23.3500;-4.8780;-2.6446;-4.1001;0.8021;0.9896;-0.4044;55.75468245;48.74095788;3.25999999
23.3590;-4.8780;-2.6446;-4.1001;0.8625;1.1637;-0.3360;55.75468245;48.74095788;3.25999999
23.3690;-4.8780;-2.6446;-4.1001;1.0336;1.1784;-0.2321;55.75468245;48.74095788;3.25999999
23.3690;-4.8780;-2.6446;-4.1001;1.0336;1.1784;-0.2321;55.75468245;48.74095788;3.25999999
23.3700;-3.8381;-1.7323;0.0379;1.0336;1.1784;-0.2321;55.75468245;48.74095788;3.25999999
23.3780;-3.8381;-1.7323;0.0379;1.2266;1.0519;-0.0922;55.75468245;48.74095788;3.25999999
23.3890;-3.8381;-1.7323;0.0379;1.4685;0.9346;0.0336;55.75468245;48.74095788;3.25999999
23.3890;-3.8381;-1.7323;0.0379;1.4685;0.9346;0.0336;55.75468245;48.74095788;3.25999999
23.3900;-2.7788;2.1578;3.2259;1.4685;0.9346;0.0336;55.75468245;48.74095788;3.25999999
23.3980;-2.7788;2.1578;3.2259;1.6286;0.8241;0.1839;55.75468245;48.74095788;3.25999999
23.4110;-2.7788;2.1578;3.2259;1.6286;0.8241;0.1839;55.75468245;48.74095788;3.25999999
23.4110;-2.7788;2.1578;3.2259;1.6286;0.8241;0.1839;55.75468245;48.74095788;3.25999999
23.4120;-2.7788;2.1578;3.2259;1.5492;0.7660;0.3146;55.75468245;48.74095788;3.25999999
23.4120;-2.7788;2.1578;3.2259;1.5492;0.7660;0.3146;55.75468245;48.74095788;3.25999999
23.4120;-1.1948;5.7139;2.0419;1.5492;0.7660;0.3146;55.75468245;48.74095788;3.25999999
23.4120;-1.1948;5.7139;2.0419;1.5492;0.7660;0.3146;55.75468245;48.74095788;3.25999999
23.4190;-1.1948;5.7139;2.0419;1.1533;0.5229;0.4215;55.75468245;48.74095788;3.25999999
23.4310;-1.1948;5.7139;2.0419;0.6310;0.2621;0.4368;55.75468245;48.74095788;3.25999999
23.4310;-1.1948;5.7139;2.0419;0.6310;0.2621;0.4368;55.75468245;48.74095788;3.25999999
23.4310;3.4013;7.3322;4.5388;0.6310;0.2621;0.4368;55.75468245;48.74095788;3.25999999
23.4400;3.4013;7.3322;4.5388;0.2645;0.3714;0.2883;55.75468245;48.74095788;3.25999999
23.4520;3.4013;7.3322;4.5388;-0.0495;0.9529;0.0495;55.75468245;48.74095788;3.25999999
23.4520;3.4013;7.3322;4.5388;-0.0495;0.9529;0.0495;55.75468245;48.74095788;3.25999999
23.4520;6.5674;7.3264;9.7251;-0.0495;0.9529;0.0495;55.75468245;48.74095788;3.25999999
23.4610;6.5674;7.3264;9.7251;-0.2474;1.4502;-0.0244;55.75468245;48.74095788;3.25999999
23.4730;6.5674;7.3264;9.7251;-0.3910;1.6866;0.0764;55.75468245;48.74095788;3.25999999
23.4730;6.5674;7.3264;9.7251;-0.3910;1.6866;0.0764;55.75468245;48.74095788;3.25999999
23.4740;2.2153;5.4453;8.5197;-0.3910;1.6866;0.0764;55.75468245;48.74095788;3.25999999
23.4840;2.2153;5.4453;8.5197;-0.5198;1.6396;0.2083;55.75468245;48.74095788;3.25999999
23.4950;2.2153;5.4453;8.5197;-0.5229;1.4826;0.3225;55.75468245;48.74095788;3.25999999
23.4950;2.2153;5.4453;8.5197;-0.5229;1.4826;0.3225;55.75468245;48.74095788;3.25999999
23.4960;0.2514;3.6405;6.7446;-0.5229;1.4826;0.3225;55.75468245;48.74095788;3.25999999
23.5040;0.2514;3.6405;6.7446;-0.3574;1.2755;0.5345;55.75468245;48.74095788;3.25999999
23.5150;0.2514;3.6405;6.7446;-0.1735;1.0122;0.7599;55.75468245;48.74095788;3.25999999
23.5150;0.2514;3.6405;6.7446;-0.1735;1.0122;0.7599;55.75468245;48.74095788;3.25999999
23.5160;-0.8042;1.4809;4.5945;-0.1735;1.0122;0.7599;55.75468245;48.74095788;3.25999999
23.5240;-0.8042;1.4809;4.5945;0.0293;0.6982;0.9365;55.75468245;48.74095788;3.25999999
23.5370;-0.8042;1.4809;4.5945;0.2480;0.3653;1.0708;55.75468245;48.74095788;3.25999999
23.5370;-0.8042;1.4809;4.5945;0.2480;0.3653;1.0708;55.75468245;48.74095788;3.25999999
23.5380;1.0297;0.3404;0.2743;0.2480;0.3653;1.0708;55.75468245;48.74095788;3.25999999
23.5460;1.0297;0.3404;0.2743;0.2944;0.0977;1.0708;55.75468245;48.74095788;3.25999999
23.5570;1.0297;0.3404;0.2743;0.1179;0.0049;0.9383;55.75468245;48.74095788;3.25999999
23.5580;1.0297;0.3404;0.2743;0.1179;0.0049;0.9383;55.75468245;48.74095788;3.25999999
23.5580;3.6674;-1.1284;-4.3518;0.1179;0.0049;0.9383;55.75468245;48.74095788;3.25999999
23.5660;3.6674;-1.1284;-4.3518;-0.1833;0.1429;0.7526;55.75468245;48.74095788;3.25999999
23.5780;3.6674;-1.1284;-4.3518;-0.1833;0.1429;0.7526;55.75468245;48.74095788;3.25999999
23.5790;3.6674;-1.1284;-4.3518;-0.1833;0.1429;0.7526;55.75468245;48.74095788;3.25999999
23.5790;3.6674;-1.1284;-4.3518;-0.4856;0.4954;0.5406;55.75468245;48.74095788;3.25999999
23.5800;3.6674;-1.1284;-4.3518;-0.4856;0.4954;0.5406;55.75468245;48.74095788;3.25999999
23.5800;3.7253;-4.7694;-3.3838;-0.4856;0.4954;0.5406;55.75468245;48.74095788;3.25999999
23.5820;3.7253;-4.7694;-3.3838;-0.4856;0.4954;0.5406;55.75468245;48.74095788;3.25999999
23.5860;3.7253;-4.7694;-3.3838;-0.5150;0.7819;0.4026;55.75468245;48.74095788;3.25999999
23.5970;3.7253;-4.7694;-3.3838;-0.3005;0.8992;0.3341;55.75468245;48.74095788;3.25999999
23.5970;3.7253;-4.7694;-3.3838;-0.3005;0.8992;0.3341;55.75468245;48.74095788;3.25999999
23.5980;1.1663;-7.3556;-1.1297;-0.3005;0.8992;0.3341;55.75468245;48.74095788;3.25999999
23.6060;1.1663;-7.3556;-1.1297;0.0415;0.8815;0.3348;55.75468245;48.74095788;3.25999999
23.6180;1.1663;-7.3556;-1.1297;0.3818;0.6090;0.3665;55.75468245;48.74095788;3.25999999
23.6190;1.1663;-7.3556;-1.1297;0.3818;0.6090;0.3665;55.75468245;48.74095788;3.25999999
23.6190;-1.4972;-8.2034;-3.6693;0.3818;0.6090;0.3665;55.75468245;48.74095788;3.25999999
23.6270;-1.4972;-8.2034;-3.6693;0.5589;0.2584;0.4105;55.75468245;48.74095788;3.25999999
23.6380;-1.4972;-8.2034;-3.6693;0.4911;-0.1185;0.4710;55.75468245;48.74095788;3.25999999
23.6390;-1.4972;-8.2034;-3.6693;0.4911;-0.1185;0.4710;55.75468245;48.74095788;3.25999999
23.6390;-1.3752;-8.4749;-7.9737;0.4911;-0.1185;0.4710;55.75468245;48.74095788;3.25999999
23.6470;-1.3752;-8.4749;-7.9737;0.2193;-0.2602;0.4172;55.75468245;48.74095788;3.25999999
23.6580;-1.3752;-8.4749;-7.9737;-0.1356;-0.2169;0.2688;55.75468245;48.74095788;3.25999999
23.6580;-1.3752;-8.4749;-7.9737;-0.1356;-0.2169;0.2688;55.75468245;48.74095788;3.25999999
23.6590;1.3856;-8.3898;-7.8935;-0.1356;-0.2169;0.2688;55.75468245;48.74095788;3.25999999
23.6690;1.3856;-8.3898;-7.8935;-0.4197;-0.1533;0.1045;55.75468245;48.74095788;3.25999999
23.6770;1.3856;-8.3898;-7.8935;-0.4948;-0.1515;-0.0305;55.75468245;48.74095788;3.25999999
23.6770;1.3856;-8.3898;-7.8935;-0.4948;-0.1515;-0.0305;55.75468245;48.74095788;3.25999999
23.6780;2.5452;-8.7040;-3.3049;-0.4948;-0.1515;-0.0305;55.75468245;48.74095788;3.25999999
23.6860;2.5452;-8.7040;-3.3049;-0.4215;-0.2859;-0.1436;55.75468245;48.74095788;3.25999999
23.6970;2.5452;-8.7040;-3.3049;-0.1796;-0.3366;-0.2224;55.75468245;48.74095788;3.25999999
23.6980;2.5452;-8.7040;-3.3049;-0.1796;-0.3366;-0.2224;55.75468245;48.74095788;3.25999999
23.6980;3.4382;-7.9548;1.6721;-0.1796;-0.3366;-0.2224;55.75468245;48.74095788;3.25999999
23.7070;3.4382;-7.9548;1.6721;0.1576;-0.4172;-0.2669;55.75468245;48.74095788;3.25999999
23.7170;3.4382;-7.9548;1.6721;0.5119;-0.6060;-0.2822;55.75468245;48.74095788;3.25999999
23.7170;3.4382;-7.9548;1.6721;0.5119;-0.6060;-0.2822;55.75468245;48.74095788;3.25999999
23.7180;2.7776;-5.2113;3.8074;0.5119;-0.6060;-0.2822;55.75468245;48.74095788;3.25999999
23.7270;2.7776;-5.2113;3.8074;0.9627;-0.7184;-0.2523;55.75468245;48.74095788;3.25999999
23.7400;2.7776;-5.2113;3.8074;0.9627;-0.7184;-0.2523;55.75468245;48.74095788;3.25999999
23.7410;2.7776;-5.2113;3.8074;0.9627;-0.7184;-0.2523;55.75468245;48.74095788;3.25999999
23.7410;2.7776;-5.2113;3.8074;1.1723;-0.9108;-0.1570;55.75468245;48.74095788;3.25999999
23.7420;2.7776;-5.2113;3.8074;1.1723;-0.9108;-0.1570;55.75468245;48.74095788;3.25999999
23.7420;0.3552;0.8300;-1.4758;1.1723;-0.9108;-0.1570;55.75468245;48.74095788;3.25999999
23.7430;0.3552;0.8300;-1.4758;1.1723;-0.9108;-0.1570;55.75468245;48.74095788;3.25999999
23.7470;0.3552;0.8300;-1.4758;0.8008;-1.1063;-0.1442;55.75468245;48.74095788;3.25999999
23.7580;0.3552;0.8300;-1.4758;0.0617;-1.3030;-0.1985;55.75468245;48.74095788;3.25999999
23.7580;0.3552;0.8300;-1.4758;0.0617;-1.3030;-0.1985;55.75468245;48.74095788;3.25999999
23.7590;0.4120;5.8540;-5.8624;0.0617;-1.3030;-0.1985;55.75468245;48.74095788;3.25999999
23.7670;0.4120;5.8540;-5.8624;-0.7807;-1.4563;-0.2908;55.75468245;48.74095788;3.25999999
23.7780;0.4120;5.8540;-5.8624;-1.4080;-1.2285;-0.4056;55.75468245;48.74095788;3.25999999
23.7780;0.4120;5.8540;-5.8624;-1.4080;-1.2285;-0.4056;55.75468245;48.74095788;3.25999999
23.7790;3.3672;7.5232;2.6033;-1.4080;-1.2285;-0.4056;55.75468245;48.74095788;3.25999999
23.7870;3.3672;7.5232;2.6033;-1.7795;-0.7220;-0.5143;55.75468245;48.74095788;3.25999999
23.7980;3.3672;7.5232;2.6033;-1.6725;-0.0757;-0.5253;55.75468245;48.74095788;3.25999999
23.7980;3.3672;7.5232;2.6033;-1.6725;-0.0757;-0.5253;55.75468245;48.74095788;3.25999999
23.7990;3.1106;7.4256;12.7847;-1.6725;-0.0757;-0.5253;55.75468245;48.74095788;3.25999999
23.8070;3.1106;7.4256;12.7847;-1.2993;0.2425;-0.3940;55.75468245;48.74095788;3.25999999
23.8180;3.1106;7.4256;12.7847;-0.8583;0.1900;-0.1698;55.75468245;48.74095788;3.25999999
23.8190;3.1106;7.4256;12.7847;-0.8583;0.1900;-0.1698;55.75468245;48.74095788;3.25999999
23.8200;0.5793;8.7635;13.8537;-0.8583;0.1900;-0.1698;55.75468245;48.74095788;3.25999999
23.8280;0.5793;8.7635;13.8537;-0.4349;-0.0257;-0.0116;55.75468245;48.74095788;3.25999999
23.8380;0.5793;8.7635;13.8537;-0.0977;-0.2089;0.0385;55.75468245;48.74095788;3.25999999
23.8390;0.5793;8.7635;13.8537;-0.0977;-0.2089;0.0385;55.75468245;48.74095788;3.25999999
23.8390;1.2409;9.4710;9.4353;-0.0977;-0.2089;0.0385;55.75468245;48.74095788;3.25999999
23.8480;1.2409;9.4710;9.4353;0.0782;-0.3916;-0.0073;55.75468245;48.74095788;3.25999999
23.8580;1.2409;9.4710;9.4353;0.0623;-0.3256;-0.1258;55.75468245;48.74095788;3.25999999
23.8590;1.2409;9.4710;9.4353;0.0623;-0.3256;-0.1258;55.75468245;48.74095788;3.25999999
23.8600;0.9778;8.8076;3.7844;0.0623;-0.3256;-0.1258;55.75468245;48.74095788;3.25999999
23.8690;0.9778;8.8076;3.7844;-0.0452;0.0947;-0.2596;55.75468245;48.74095788;3.25999999
23.8790;0.9778;8.8076;3.7844;-0.1729;0.5272;-0.3574;55.75468245;48.74095788;3.25999999
23.8790;0.9778;8.8076;3.7844;-0.1729;0.5272;-0.3574;55.75468245;48.74095788;3.25999999
23.8800;-0.3302;6.7701;-0.1794;-0.1729;0.5272;-0.3574;55.75468245;48.74095788;3.25999999
23.8880;-0.3302;6.7701;-0.1794;-0.3146;0.8998;-0.4600;55.75468245;48.74095788;3.25999999
23.8990;-0.3302;6.7701;-0.1794;-0.3146;0.8998;-0.4600;55.75468245;48.74095788;3.25999999
23.9000;-0.3302;6.7701;-0.1794;-0.3146;0.8998;-0.4600;55.75468245;48.74095788;3.25999999
23.9000;-0.3302;6.7701;-0.1794;-0.4844;1.2095;-0.5919;55.75468245;48.74095788;3.25999999
23.9000;-0.3302;6.7701;-0.1794;-0.4844;1.2095;-0.5919;55.75468245;48.74095788;3.25999999
23.9010;-1.3262;3.7271;-3.8016;-0.4844;1.2095;-0.5919;55.75468245;48.74095788;3.25999999
23.9010;-1.3262;3.7271;-3.8016;-0.4844;1.2095;-0.5919;55.75468245;48.74095788;3.25999999
23.9080;-1.3262;3.7271;-3.8016;-0.6072;1.2419;-0.6555;55.75468245;48.74095788;3.25999999
23.9190;-1.3262;3.7271;-3.8016;-0.6054;1.0452;-0.6713;55.75468245;48.74095788;3.25999999
23.9190;-1.3262;3.7271;-3.8016;-0.6054;1.0452;-0.6713;55.75468245;48.74095788;3.25999999
23.9190;-2.9946;0.1896;-4.4750;-0.6054;1.0452;-0.6713;55.75468245;48.74095788;3.25999999
23.9280;-2.9946;0.1896;-4.4750;-0.4270;0.8289;-0.6212;55.75468245;48.74095788;3.25999999
23.9390;-2.9946;0.1896;-4.4750;-0.0977;0.5406;-0.5107;55.75468245;48.74095788;3.25999999
23.9390;-2.9946;0.1896;-4.4750;-0.0977;0.5406;-0.5107;55.75468245;48.74095788;3.25999999
23.9390;-4.2452;-3.3241;-2.5910;-0.0977;0.5406;-0.5107;55.75468245;48.74095788;3.25999999
23.9470;-4.2452;-3.3241;-2.5910;0.4478;0.1967;-0.3158;55.75468245;48.74095788;3.25999999
23.9590;-4.2452;-3.3241;-2.5910;0.9200;0.0434;-0.1405;55.75468245;48.74095788;3.25999999
23.9590;-4.2452;-3.3241;-2.5910;0.9200;0.0434;-0.1405;55.75468245;48.74095788;3.25999999
23.9600;-4.4447;-5.6145;-3.0655;0.9200;0.0434;-0.1405;55.75468245;48.74095788;3.25999999
23.9680;-4.4447;-5.6145;-3.0655;1.2981;-0.0263;-0.0250;55.75468245;48.74095788;3.25999999
23.9800;-4.4447;-5.6145;-3.0655;1.4520;-0.0446;0.0531;55.75468245;48.74095788;3.25999999
23.9800;-4.4447;-5.6145;-3.0655;1.4520;-0.0446;0.0531;55.75468245;48.74095788;3.25999999
23.9800;-4.0039;-6.2071;-7.6533;1.4520;-0.0446;0.0531;55.75468245;48.74095788;3.25999999
23.9890;-4.0039;-6.2071;-7.6533;1.3665;-0.0104;0.0751;55.75468245;48.74095788;3.25999999
24.0020;-4.0039;-6.2071;-7.6533;1.1130;0.1998;0.0825;55.75468245;48.74095788;3.25999999
24.0020;-4.0039;-6.2071;-7.6533;1.1130;0.1998;0.0825;55.75468245;48.74095788;3.25999999
24.0030;-3.8448;-6.5046;-10.5923;1.1130;0.1998;0.0825;55.75468245;48.74095788;3.25999999
24.0110;-3.8448;-6.5046;-10.5923;0.8204;0.4362;0.0819;55.75468245;48.74095788;3.25999999
24.0220;-3.8448;-6.5046;-10.5923;0.5009;0.6347;0.0379;55.75468245;48.74095788;3.25999999
24.0230;-3.8448;-6.5046;-10.5923;0.5009;0.6347;0.0379;55.75468245;48.74095788;3.25999999
24.0230;-3.1545;-6.4503;-9.9714;0.5009;0.6347;0.0379;55.75468245;48.74095788;3.25999999
24.0310;-3.1545;-6.4503;-9.9714;0.3219;0.7556;0.0305;55.75468245;48.74095788;3.25999999
24.0420;-3.1545;-6.4503;-9.9714;0.2902;0.7819;0.0617;55.75468245;48.74095788;3.25999999
24.0420;-3.1545;-6.4503;-9.9714;0.2902;0.7819;0.0617;55.75468245;48.74095788;3.25999999
24.0430;-3.5596;-6.1941;-6.3767;0.2902;0.7819;0.0617;55.75468245;48.74095788;3.25999999
24.0520;-3.5596;-6.1941;-6.3767;0.3946;0.6952;0.1466;55.75468245;48.74095788;3.25999999
24.0630;-3.5596;-6.1941;-6.3767;0.3946;0.6952;0.1466;55.75468245;48.74095788;3.25999999
24.0640;-3.5596;-6.1941;-6.3767;0.3946;0.6952;0.1466;55.75468245;48.74095788;3.25999999
24.0650;-3.5596;-6.1941;-6.3767;0.5797;0.5284;0.2529;55.75468245;48.74095788;3.25999999
24.0660;-3.5596;-6.1941;-6.3767;0.5797;0.5284;0.2529;55.75468245;48.74095788;3.25999999
24.0670;-3.3194;-4.2338;-3.1398;0.5797;0.5284;0.2529;55.75468245;48.74095788;3.25999999
24.0670;-3.3194;-4.2338;-3.1398;0.5797;0.5284;0.2529;55.75468245;48.74095788;3.25999999
24.0720;-3.3194;-4.2338;-3.1398;0.6542;0.3525;0.3714;55.75468245;48.74095788;3.25999999
24.0810;-3.3194;-4.2338;-3.1398;0.6316;0.2242;0.5089;55.75468245;48.74095788;3.25999999
24.0810;-3.3194;-4.2338;-3.1398;0.6316;0.2242;0.5089;55.75468245;48.74095788;3.25999999
24.0820;-1.2885;-1.5262;-0.1808;0.6316;0.2242;0.5089;55.75468245;48.74095788;3.25999999
24.0910;-1.2885;-1.5262;-0.1808;0.6897;0.1857;0.5663;55.75468245;48.74095788;3.25999999
24.1030;-1.2885;-1.5262;-0.1808;1.0250;0.3415;0.4960;55.75468245;48.74095788;3.25999999
24.1030;-1.2885;-1.5262;-0.1808;1.0250;0.3415;0.4960;55.75468245;48.74095788;3.25999999
24.1030;1.7326;3.0133;6.2691;1.0250;0.3415;0.4960;55.75468245;48.74095788;3.25999999
24.1120;1.7326;3.0133;6.2691;1.3806;0.4777;0.4343;55.75468245;48.74095788;3.25999999
24.1230;1.7326;3.0133;6.2691;1.4868;0.5058;0.5235;55.75468245;48.74095788;3.25999999
24.1240;1.7326;3.0133;6.2691;1.4868;0.5058;0.5235;55.75468245;48.74095788;3.25999999
24.1240;0.0757;5.5992;3.9071;1.4868;0.5058;0.5235;55.75468245;48.74095788;3.25999999
24.1330;0.0757;5.5992;3.9071;1.2743;0.3494;0.6603;55.75468245;48.74095788;3.25999999
24.1440;0.0757;5.5992;3.9071;0.8699;0.0403;0.6500;55.75468245;48.74095788;3.25999999
24.1440;0.0757;5.5992;3.9071;0.8699;0.0403;0.6500;55.75468245;48.74095788;3.25999999
24.1450;2.0533;8.6061;0.4091;0.8699;0.0403;0.6500;55.75468245;48.74095788;3.25999999
24.1530;2.0533;8.6061;0.4091;0.3818;-0.2767;0.4679;55.75468245;48.74095788;3.25999999
24.1640;2.0533;8.6061;0.4091;-0.1289;-0.2737;0.3146;55.75468245;48.74095788;3.25999999
24.1640;2.0533;8.6061;0.4091;-0.1289;-0.2737;0.3146;55.75468245;48.74095788;3.25999999
24.1650;3.7356;9.0587;2.2293;-0.1289;-0.2737;0.3146;55.75468245;48.74095788;3.25999999
24.1730;3.7356;9.0587;2.2293;-0.5889;-0.0031;0.2224;55.75468245;48.74095788;3.25999999
24.1840;3.7356;9.0587;2.2293;-0.9835;0.2285;0.1686;55.75468245;48.74095788;3.25999999
24.1850;3.7356;9.0587;2.2293;-0.9835;0.2285;0.1686;55.75468245;48.74095788;3.25999999
24.1860;2.5054;7.4625;3.7733;-0.9835;0.2285;0.1686;55.75468245;48.74095788;3.25999999
24.1940;2.5054;7.4625;3.7733;-1.2022;0.3079;0.1521;55.75468245;48.74095788;3.25999999
24.2040;2.5054;7.4625;3.7733;-1.1637;0.2511;0.1979;55.75468245;48.74095788;3.25999999
24.2040;2.5054;7.4625;3.7733;-1.1637;0.2511;0.1979;55.75468245;48.74095788;3.25999999
24.2050;0.5274;5.6840;6.7913;-1.1637;0.2511;0.1979;55.75468245;48.74095788;3.25999999
24.2130;0.5274;5.6840;6.7913;-0.9438;0.1533;0.3018;55.75468245;48.74095788;3.25999999
24.2250;0.5274;5.6840;6.7913;-0.9438;0.1533;0.3018;55.75468245;48.74095788;3.25999999
24.2260;0.5274;5.6840;6.7913;-0.9438;0.1533;0.3018;55.75468245;48.74095788;3.25999999
24.2270;0.5274;5.6840;6.7913;-0.6170;-0.0690;0.4869;55.75468245;48.74095788;3.25999999
24.2270;0.5274;5.6840;6.7913;-0.6170;-0.0690;0.4869;55.75468245;48.74095788;3.25999999
24.2280;-0.6396;3.2647;6.8361;-0.6170;-0.0690;0.4869;55.75468245;48.74095788;3.25999999
24.2280;-0.6396;3.2647;6.8361;-0.6170;-0.0690;0.4869;55.75468245;48.74095788;3.25999999
24.2340;-0.6396;3.2647;6.8361;-0.3574;-0.3024;0.6133;55.75468245;48.74095788;3.25999999
24.2460;-0.6396;3.2647;6.8361;-0.1045;-0.6530;0.7074;55.75468245;48.74095788;3.25999999
24.2470;-0.6396;3.2647;6.8361;-0.1045;-0.6530;0.7074;55.75468245;48.74095788;3.25999999
24.2470;0.6274;1.1518;3.4938;-0.1045;-0.6530;0.7074;55.75468245;48.74095788;3.25999999
24.2600;0.6274;1.1518;3.4938;0.0782;-0.9084;0.7153;55.75468245;48.74095788;3.25999999
24.2640;0.6274;1.1518;3.4938;0.1087;-0.9975;0.6371;55.75468245;48.74095788;3.25999999
24.2640;0.6274;1.1518;3.4938;0.1087;-0.9975;0.6371;55.75468245;48.74095788;3.25999999
24.2650;3.2540;-1.5937;-0.8034;0.1087;-0.9975;0.6371;55.75468245;48.74095788;3.25999999
24.2730;3.2540;-1.5937;-0.8034;-0.0379;-0.7520;0.4520;55.75468245;48.74095788;3.25999999
24.2830;3.2540;-1.5937;-0.8034;-0.2755;-0.2761;0.2132;55.75468245;48.74095788;3.25999999
24.2940;3.2540;-1.5937;-0.8034;-0.4508;0.2132;-0.0012;55.75468245;48.74095788;3.25999999
24.2940;3.2540;-1.5937;-0.8034;-0.4508;0.2132;-0.0012;55.75468245;48.74095788;3.25999999
24.2950;2.5827;-5.8647;-2.9570;-0.4508;0.2132;-0.0012;55.75468245;48.74095788;3.25999999
24.3030;2.5827;-5.8647;-2.9570;-0.5156;0.5345;-0.1173;55.75468245;48.74095788;3.25999999
24.3210;2.5827;-5.8647;-2.9570;-0.3922;0.5730;-0.1246;55.75467332;48.74100843;3.35999990
24.3240;2.5827;-5.8647;-2.9570;-0.1600;0.2834;-0.0415;55.75467332;48.74100843;3.35999990
24.3240;2.5827;-5.8647;-2.9570;-0.1600;0.2834;-0.0415;55.75467332;48.74100843;3.35999990
24.3250;-3.2770;-8.9500;-4.0082;-0.1600;0.2834;-0.0415;55.75467332;48.74100843;3.35999990
24.3330;-3.2770;-8.9500;-4.0082;0.0000;-0.1326;0.0727;55.75467332;48.74100843;3.35999990
24.3450;-3.2770;-8.9500;-4.0082;0.0648;-0.5883;0.1649;55.75467332;48.74100843;3.35999990
24.3550;-3.2770;-8.9500;-4.0082;0.0037;-0.8357;0.1643;55.75467332;48.74100843;3.35999990
24.3550;-3.2770;-8.9500;-4.0082;0.0037;-0.8357;0.1643;55.75467332;48.74100843;3.35999990
24.3550;-1.5216;-8.8282;-6.4688;0.0037;-0.8357;0.1643;55.75467332;48.74100843;3.35999990
24.3640;-1.5216;-8.8282;-6.4688;-0.1753;-0.8436;0.0495;55.75467332;48.74100843;3.35999990
24.3760;-1.5216;-8.8282;-6.4688;-0.3238;-0.7159;-0.0800;55.75467332;48.74100843;3.35999990
24.3880;-1.5216;-8.8282;-6.4688;-0.3238;-0.7159;-0.0800;55.75467332;48.74100843;3.35999990
24.3880;-1.5216;-8.8282;-6.4688;-0.3238;-0.7159;-0.0800;55.75467332;48.74100843;3.35999990
24.3880;-1.5216;-8.8282;-6.4688;-0.3818;-0.6121;-0.1826;55.75467332;48.74100843;3.35999990
24.3890;-1.5216;-8.8282;-6.4688;-0.3818;-0.6121;-0.1826;55.75467332;48.74100843;3.35999990
24.3890;1.1270;-8.1937;-2.5637;-0.3818;-0.6121;-0.1826;55.75467332;48.74100843;3.35999990
24.3890;1.1270;-8.1937;-2.5637;-0.3818;-0.6121;-0.1826;55.75467332;48.74100843;3.35999990
24.3960;1.1270;-8.1937;-2.5637;-0.3519;-0.6420;-0.1906;55.75467332;48.74100843;3.35999990
24.4070;1.1270;-8.1937;-2.5637;-0.2187;-0.7526;-0.1338;55.75467332;48.74100843;3.35999990
24.4180;1.1270;-8.1937;-2.5637;0.0202;-0.9487;-0.0434;55.75467332;48.74100843;3.35999990
24.4180;1.1270;-8.1937;-2.5637;0.0202;-0.9487;-0.0434;55.75467332;48.74100843;3.35999990
24.4180;1.1901;-5.3721;3.6405;0.0202;-0.9487;-0.0434;55.75467332;48.74100843;3.35999990
24.4270;1.1901;-5.3721;3.6405;0.3378;-1.1368;-0.0189;55.75467332;48.74100843;3.35999990
24.4390;1.1901;-5.3721;3.6405;0.8680;-1.0934;-0.0776;55.75467332;48.74100843;3.35999990
24.4490;1.1901;-5.3721;3.6405;1.0818;-0.9566;-0.1203;55.75467332;48.74100843;3.35999990
24.4490;1.1901;-5.3721;3.6405;1.0818;-0.9566;-0.1203;55.75467332;48.74100843;3.35999990
24.4490;0.9863;2.5708;3.0097;1.0818;-0.9566;-0.1203;55.75467332;48.74100843;3.35999990
24.4580;0.9863;2.5708;3.0097;0.7214;-0.9285;-0.1374;55.75467332;48.74100843;3.35999990
